 ,Area,Mean,Min,Max
319,494,255,255,255
320,216,255,255,255
321,244,255,255,255
322,238,255,255,255
323,418,255,255,255
324,144,255,255,255
325,24,255,255,255
326,435,255,255,255
327,336,255,255,255
328,450,255,255,255
329,433,255,255,255
330,441,255,255,255
331,339,255,255,255
332,175,255,255,255
333,221,255,255,255
334,170,255,255,255
335,383,255,255,255
336,428,255,255,255
337,333,255,255,255
338,164,255,255,255
339,96,255,255,255
340,483,255,255,255
341,453,255,255,255
342,423,255,255,255
343,178,255,255,255
344,237,255,255,255
345,178,255,255,255
346,213,255,255,255
347,87,255,255,255
348,303,255,255,255
349,80,255,255,255
350,443,255,255,255
351,344,255,255,255
352,98,255,255,255
353,440,255,255,255
354,141,255,255,255
355,441,255,255,255
356,24,255,255,255
357,21,255,255,255
358,235,255,255,255
359,445,255,255,255
360,128,255,255,255
361,81,255,255,255
362,79,255,255,255
363,190,255,255,255
364,151,255,255,255
365,472,255,255,255
366,190,255,255,255
367,164,255,255,255
368,260,255,255,255
369,242,255,255,255
370,112,255,255,255
371,106,255,255,255
372,278,255,255,255
373,362,255,255,255
374,177,255,255,255
375,424,255,255,255
376,73,255,255,255
377,283,255,255,255
378,346,255,255,255
379,404,255,255,255
380,309,255,255,255
381,41,255,255,255
382,458,255,255,255
383,334,255,255,255
384,81,255,255,255
385,296,255,255,255
386,271,255,255,255
387,443,255,255,255
388,250,255,255,255
389,352,255,255,255
390,415,255,255,255
391,249,255,255,255
392,182,255,255,255
393,185,255,255,255
394,119,255,255,255
395,83,255,255,255
396,178,255,255,255
397,145,255,255,255
398,431,255,255,255
399,98,255,255,255
400,185,255,255,255
401,246,255,255,255
402,141,255,255,255
403,218,255,255,255
404,99,255,255,255
405,282,255,255,255
406,200,255,255,255
407,84,255,255,255
408,341,255,255,255
409,303,255,255,255
410,239,255,255,255
411,467,255,255,255
412,379,255,255,255
413,355,255,255,255
414,405,255,255,255
415,407,255,255,255
416,352,255,255,255
417,498,255,255,255
418,69,255,255,255
419,424,255,255,255
420,243,255,255,255
421,81,255,255,255
422,288,255,255,255
423,130,255,255,255
424,231,255,255,255
425,98,255,255,255
426,118,255,255,255
427,221,255,255,255
428,279,255,255,255
429,315,255,255,255
430,263,255,255,255
431,177,255,255,255
432,264,255,255,255
433,448,255,255,255
434,406,255,255,255
435,482,255,255,255
436,205,255,255,255
437,154,255,255,255
438,216,255,255,255
439,164,255,255,255
440,148,255,255,255
441,123,255,255,255
442,217,255,255,255
443,238,255,255,255
444,147,255,255,255
445,62,255,255,255
446,290,255,255,255
447,131,255,255,255
448,106,255,255,255
449,100,255,255,255
450,426,255,255,255
451,318,255,255,255
452,300,255,255,255
453,309,255,255,255
454,189,255,255,255
455,183,255,255,255
456,238,255,255,255
457,445,255,255,255
458,190,255,255,255
459,64,255,255,255
460,395,255,255,255
461,145,255,255,255
462,70,255,255,255
463,292,255,255,255
464,414,255,255,255
465,195,255,255,255
466,447,255,255,255
467,414,255,255,255
468,215,255,255,255
469,364,255,255,255
470,314,255,255,255
471,339,255,255,255
472,261,255,255,255
473,147,255,255,255
474,181,255,255,255
475,41,255,255,255
476,444,255,255,255
477,107,255,255,255
478,135,255,255,255
479,252,255,255,255
480,325,255,255,255
481,362,255,255,255
482,389,255,255,255
483,200,255,255,255
484,85,255,255,255
485,348,255,255,255
486,383,255,255,255
487,438,255,255,255
488,190,255,255,255
489,39,255,255,255
490,395,255,255,255
491,257,255,255,255
492,220,255,255,255
493,83,255,255,255
494,26,255,255,255
495,336,255,255,255
496,263,255,255,255
497,55,255,255,255
498,266,255,255,255
499,202,255,255,255
500,209,255,255,255
501,372,255,255,255
502,305,255,255,255
503,402,255,255,255
504,387,255,255,255
505,92,255,255,255
506,324,255,255,255
507,81,255,255,255
508,322,255,255,255
509,496,255,255,255
510,81,255,255,255
511,235,255,255,255
512,133,255,255,255
513,488,255,255,255
514,343,255,255,255
515,54,255,255,255
516,141,255,255,255
517,22,255,255,255
518,383,255,255,255
519,333,255,255,255
520,329,255,255,255
521,380,255,255,255
522,388,255,255,255
523,371,255,255,255
524,186,255,255,255
525,83,255,255,255
526,421,255,255,255
527,355,255,255,255
528,486,255,255,255
529,298,255,255,255
530,89,255,255,255
531,95,255,255,255
532,211,255,255,255
533,292,255,255,255
534,148,255,255,255
535,179,255,255,255
536,488,255,255,255
537,79,255,255,255
538,299,255,255,255
539,304,255,255,255
540,257,255,255,255
541,374,255,255,255
542,128,255,255,255
543,455,255,255,255
544,429,255,255,255
545,452,255,255,255
546,261,255,255,255
547,386,255,255,255
548,342,255,255,255
549,405,255,255,255
550,139,255,255,255
551,353,255,255,255
552,92,255,255,255
553,150,255,255,255
554,30,255,255,255
555,370,255,255,255
556,100,255,255,255
557,187,255,255,255
558,44,255,255,255
559,187,255,255,255
560,185,255,255,255
561,75,255,255,255
562,169,255,255,255
563,371,255,255,255
564,20,255,255,255
565,244,255,255,255
566,164,255,255,255
567,101,255,255,255
568,224,255,255,255
569,303,255,255,255
570,72,255,255,255
571,133,255,255,255
572,361,255,255,255
573,161,255,255,255
574,192,255,255,255
575,316,255,255,255
576,237,255,255,255
577,96,255,255,255
578,178,255,255,255
579,93,255,255,255
580,129,255,255,255
581,321,255,255,255
582,356,255,255,255
583,157,255,255,255
584,228,255,255,255
585,149,255,255,255
586,273,255,255,255
587,374,255,255,255
588,339,255,255,255
589,270,255,255,255
590,127,255,255,255
591,468,255,255,255
592,268,255,255,255
593,303,255,255,255
594,189,255,255,255
595,352,255,255,255
596,495,255,255,255
597,400,255,255,255
598,335,255,255,255
599,487,255,255,255
600,82,255,255,255
601,254,255,255,255
602,284,255,255,255
603,95,255,255,255
604,265,255,255,255
605,445,255,255,255
606,478,255,255,255
607,168,255,255,255
608,422,255,255,255
609,294,255,255,255
610,193,255,255,255
611,332,255,255,255
612,273,255,255,255
613,279,255,255,255
614,410,255,255,255
615,248,255,255,255
616,259,255,255,255
617,149,255,255,255
618,166,255,255,255
619,37,255,255,255
620,155,255,255,255
621,337,255,255,255
622,124,255,255,255
623,155,255,255,255
624,388,255,255,255
625,48,255,255,255
626,298,255,255,255
627,168,255,255,255
628,227,255,255,255
629,125,255,255,255
630,162,255,255,255
631,386,255,255,255
632,291,255,255,255
633,350,255,255,255
634,138,255,255,255
635,327,255,255,255
636,380,255,255,255
637,431,255,255,255
638,47,255,255,255
639,450,255,255,255
640,51,255,255,255
641,59,255,255,255
642,235,255,255,255
643,50,255,255,255
